[Run 006] Epoch 060, Avg Reward: -2.91
[Run 006] Epoch 061, Avg Reward: -2.89
[Run 006] Epoch 062, Avg Reward: -2.58
[Run 006] Epoch 063, Avg Reward: -2.34
[Run 006] Epoch 064, Avg Reward: -3.04
[Run 006] Epoch 065, Avg Reward: -2.56
[Run 006] Epoch 066, Avg Reward: -2.50
[Run 006] Epoch 067, Avg Reward: -2.91
[Run 006] Epoch 068, Avg Reward: -3.04
[Run 006] Epoch 069, Avg Reward: -3.08
[Run 006] Epoch 070, Avg Reward: -3.01
[Run 006] Epoch 071, Avg Reward: -2.83
[Run 006] Epoch 072, Avg Reward: -3.19
[Run 006] Epoch 073, Avg Reward: -2.83
[Run 006] Epoch 074, Avg Reward: -2.91
[Run 006] Epoch 075, Avg Reward: -2.96
[Run 006] Epoch 076, Avg Reward: -3.08
[Run 006] Epoch 077, Avg Reward: -2.91
[Run 006] Epoch 078, Avg Reward: -3.00
[Run 006] Epoch 079, Avg Reward: -2.84
[Run 006] Epoch 080, Avg Reward: -2.64
[Run 006] Epoch 081, Avg Reward: -2.84
[Run 006] Epoch 082, Avg Reward: -2.72
[Run 006] Epoch 083, Avg Reward: -2.36
[Run 006] Epoch 084, Avg Reward: -2.78
[Run 006] Epoch 085, Avg Reward: -2.52
[Run 006] Epoch 086, Avg Reward: -2.52
[Run 006] Epoch 087, Avg Reward: -2.59
[Run 006] Epoch 088, Avg Reward: -2.42
[Run 006] Epoch 089, Avg Reward: -3.00
[Run 006] Epoch 090, Avg Reward: -2.46
[Run 006] Epoch 091, Avg Reward: -2.29
[Run 006] Epoch 092, Avg Reward: -2.40
[Run 006] Epoch 093, Avg Reward: -2.25
[Run 006] Epoch 094, Avg Reward: -2.25
[Run 006] Epoch 095, Avg Reward: -2.27
[Run 006] Epoch 096, Avg Reward: -2.01
[Run 006] Epoch 097, Avg Reward: -2.08
[Run 006] Epoch 098, Avg Reward: -1.92
[Run 006] Epoch 099, Avg Reward: -1.66
[Run 006] Epoch 100, Avg Reward: -1.76
[Run 007] Epoch 001, Avg Reward: -7.10
[Run 007] Epoch 002, Avg Reward: -6.95
[Run 007] Epoch 003, Avg Reward: -6.25
[Run 007] Epoch 004, Avg Reward: -6.54
[Run 007] Epoch 005, Avg Reward: -6.14
[Run 007] Epoch 006, Avg Reward: -6.00
[Run 007] Epoch 007, Avg Reward: -5.68
[Run 007] Epoch 008, Avg Reward: -5.49
[Run 007] Epoch 009, Avg Reward: -5.58
[Run 007] Epoch 010, Avg Reward: -6.07
[Run 007] Epoch 011, Avg Reward: -5.15
[Run 007] Epoch 012, Avg Reward: -5.58
[Run 007] Epoch 013, Avg Reward: -5.02
[Run 007] Epoch 014, Avg Reward: -5.08
[Run 007] Epoch 015, Avg Reward: -5.15
[Run 007] Epoch 016, Avg Reward: -5.02
[Run 007] Epoch 017, Avg Reward: -4.80
[Run 007] Epoch 018, Avg Reward: -4.64
[Run 007] Epoch 019, Avg Reward: -4.81
[Run 007] Epoch 020, Avg Reward: -4.95
[Run 007] Epoch 021, Avg Reward: -5.03
[Run 007] Epoch 022, Avg Reward: -4.55
[Run 007] Epoch 023, Avg Reward: -4.89
[Run 007] Epoch 024, Avg Reward: -4.74
[Run 007] Epoch 025, Avg Reward: -4.73
[Run 007] Epoch 026, Avg Reward: -4.61
[Run 007] Epoch 027, Avg Reward: -4.85
[Run 007] Epoch 028, Avg Reward: -4.57
[Run 007] Epoch 029, Avg Reward: -4.98
[Run 007] Epoch 030, Avg Reward: -4.44
[Run 007] Epoch 031, Avg Reward: -4.64
[Run 007] Epoch 032, Avg Reward: -4.44
[Run 007] Epoch 033, Avg Reward: -4.69
[Run 007] Epoch 034, Avg Reward: -4.29
[Run 007] Epoch 035, Avg Reward: -4.23
[Run 007] Epoch 036, Avg Reward: -4.38
[Run 007] Epoch 037, Avg Reward: -3.85
[Run 007] Epoch 038, Avg Reward: -4.23
[Run 007] Epoch 039, Avg Reward: -4.13
[Run 007] Epoch 040, Avg Reward: -3.93
[Run 007] Epoch 041, Avg Reward: -3.77
[Run 007] Epoch 042, Avg Reward: -3.70
[Run 007] Epoch 043, Avg Reward: -3.96
[Run 007] Epoch 044, Avg Reward: -3.83
[Run 007] Epoch 045, Avg Reward: -3.60
[Run 007] Epoch 046, Avg Reward: -3.50
[Run 007] Epoch 047, Avg Reward: -3.50
[Run 007] Epoch 048, Avg Reward: -3.47
[Run 007] Epoch 049, Avg Reward: -3.39
[Run 007] Epoch 050, Avg Reward: -3.36
[Run 007] Epoch 051, Avg Reward: -3.35
[Run 007] Epoch 052, Avg Reward: -3.21
[Run 007] Epoch 053, Avg Reward: -3.30
[Run 007] Epoch 054, Avg Reward: -3.20
[Run 007] Epoch 055, Avg Reward: -3.27
[Run 007] Epoch 056, Avg Reward: -3.09
[Run 007] Epoch 057, Avg Reward: -2.92
[Run 007] Epoch 058, Avg Reward: -3.18
[Run 007] Epoch 059, Avg Reward: -3.17
[Run 007] Epoch 060, Avg Reward: -3.08
[Run 007] Epoch 061, Avg Reward: -2.85
[Run 007] Epoch 062, Avg Reward: -2.65
[Run 007] Epoch 063, Avg Reward: -2.73
[Run 007] Epoch 064, Avg Reward: -2.67
[Run 007] Epoch 065, Avg Reward: -2.44
[Run 007] Epoch 066, Avg Reward: -2.31
[Run 007] Epoch 067, Avg Reward: -2.19
[Run 007] Epoch 068, Avg Reward: -2.42
[Run 007] Epoch 069, Avg Reward: -2.27
[Run 007] Epoch 070, Avg Reward: -2.66
[Run 007] Epoch 071, Avg Reward: -2.27
[Run 007] Epoch 072, Avg Reward: -2.79
[Run 007] Epoch 073, Avg Reward: -2.70
[Run 007] Epoch 074, Avg Reward: -2.44
[Run 007] Epoch 075, Avg Reward: -2.68
[Run 007] Epoch 076, Avg Reward: -2.46
[Run 007] Epoch 077, Avg Reward: -2.32
[Run 007] Epoch 078, Avg Reward: -2.59
[Run 007] Epoch 079, Avg Reward: -2.36
[Run 007] Epoch 080, Avg Reward: -2.50
[Run 007] Epoch 081, Avg Reward: -2.19
[Run 007] Epoch 082, Avg Reward: -2.08
[Run 007] Epoch 083, Avg Reward: -2.21
[Run 007] Epoch 084, Avg Reward: -2.26
[Run 007] Epoch 085, Avg Reward: -1.81
[Run 007] Epoch 086, Avg Reward: -1.98
[Run 007] Epoch 087, Avg Reward: -1.74
[Run 007] Epoch 088, Avg Reward: -1.49
[Run 007] Epoch 089, Avg Reward: -1.42
[Run 007] Epoch 090, Avg Reward: -1.36
[Run 007] Epoch 091, Avg Reward: -1.27
[Run 007] Epoch 092, Avg Reward: -1.46
[Run 007] Epoch 093, Avg Reward: -1.20
[Run 007] Epoch 094, Avg Reward: -1.10
[Run 007] Epoch 095, Avg Reward: -1.82
[Run 007] Epoch 096, Avg Reward: -1.04
[Run 007] Epoch 097, Avg Reward: -1.27
[Run 007] Epoch 098, Avg Reward: -1.22
[Run 007] Epoch 099, Avg Reward: -1.39
[Run 007] Epoch 100, Avg Reward: -1.49
[Run 008] Epoch 001, Avg Reward: -6.66
[Run 008] Epoch 002, Avg Reward: -6.14
[Run 008] Epoch 003, Avg Reward: -6.46
[Run 008] Epoch 004, Avg Reward: -6.21
[Run 008] Epoch 005, Avg Reward: -5.85
[Run 008] Epoch 006, Avg Reward: -5.99
[Run 008] Epoch 007, Avg Reward: -5.79
[Run 008] Epoch 008, Avg Reward: -5.19
[Run 008] Epoch 009, Avg Reward: -5.81
[Run 008] Epoch 010, Avg Reward: -5.26
[Run 008] Epoch 011, Avg Reward: -5.79
[Run 008] Epoch 012, Avg Reward: -5.92
[Run 008] Epoch 013, Avg Reward: -4.79
[Run 008] Epoch 014, Avg Reward: -5.91
[Run 008] Epoch 015, Avg Reward: -5.36
[Run 008] Epoch 016, Avg Reward: -5.07
[Run 008] Epoch 017, Avg Reward: -4.52
[Run 008] Epoch 018, Avg Reward: -5.17
[Run 008] Epoch 019, Avg Reward: -5.05
[Run 008] Epoch 020, Avg Reward: -4.32
[Run 008] Epoch 021, Avg Reward: -4.84
[Run 008] Epoch 022, Avg Reward: -5.07
[Run 008] Epoch 023, Avg Reward: -4.16
[Run 008] Epoch 024, Avg Reward: -4.67
[Run 008] Epoch 025, Avg Reward: -4.58
[Run 008] Epoch 026, Avg Reward: -4.38
[Run 008] Epoch 027, Avg Reward: -4.23
[Run 008] Epoch 028, Avg Reward: -3.88
[Run 008] Epoch 029, Avg Reward: -4.22
[Run 008] Epoch 030, Avg Reward: -4.15
[Run 008] Epoch 031, Avg Reward: -4.39
[Run 008] Epoch 032, Avg Reward: -3.78
[Run 008] Epoch 033, Avg Reward: -3.47
[Run 008] Epoch 034, Avg Reward: -3.53
[Run 008] Epoch 035, Avg Reward: -3.74
[Run 008] Epoch 036, Avg Reward: -3.97
[Run 008] Epoch 037, Avg Reward: -3.57
[Run 008] Epoch 038, Avg Reward: -3.68
[Run 008] Epoch 039, Avg Reward: -4.14
[Run 008] Epoch 040, Avg Reward: -3.34
[Run 008] Epoch 041, Avg Reward: -3.09
[Run 008] Epoch 042, Avg Reward: -3.35
[Run 008] Epoch 043, Avg Reward: -3.11
[Run 008] Epoch 044, Avg Reward: -3.33
[Run 008] Epoch 045, Avg Reward: -3.14
[Run 008] Epoch 046, Avg Reward: -3.07
[Run 008] Epoch 047, Avg Reward: -3.30
[Run 008] Epoch 048, Avg Reward: -2.65
[Run 008] Epoch 049, Avg Reward: -3.24
[Run 008] Epoch 050, Avg Reward: -2.86
[Run 008] Epoch 051, Avg Reward: -2.96
[Run 008] Epoch 052, Avg Reward: -2.76
[Run 008] Epoch 053, Avg Reward: -2.86
[Run 008] Epoch 054, Avg Reward: -2.81
[Run 008] Epoch 055, Avg Reward: -2.55
[Run 008] Epoch 056, Avg Reward: -2.46
[Run 008] Epoch 057, Avg Reward: -2.31
[Run 008] Epoch 058, Avg Reward: -2.50
[Run 008] Epoch 059, Avg Reward: -2.45
[Run 008] Epoch 060, Avg Reward: -2.25
[Run 008] Epoch 061, Avg Reward: -2.17
[Run 008] Epoch 062, Avg Reward: -2.14
[Run 008] Epoch 063, Avg Reward: -2.18
[Run 008] Epoch 064, Avg Reward: -2.18
[Run 008] Epoch 065, Avg Reward: -2.33
[Run 008] Epoch 066, Avg Reward: -2.27
[Run 008] Epoch 067, Avg Reward: -2.69
[Run 008] Epoch 068, Avg Reward: -2.29
[Run 008] Epoch 069, Avg Reward: -2.40
[Run 008] Epoch 070, Avg Reward: -2.30
[Run 008] Epoch 071, Avg Reward: -2.47
[Run 008] Epoch 072, Avg Reward: -2.28
[Run 008] Epoch 073, Avg Reward: -2.36
[Run 008] Epoch 074, Avg Reward: -1.88
[Run 008] Epoch 075, Avg Reward: -2.39
[Run 008] Epoch 076, Avg Reward: -2.41
[Run 008] Epoch 077, Avg Reward: -2.37
[Run 008] Epoch 078, Avg Reward: -2.33
[Run 008] Epoch 079, Avg Reward: -2.07
[Run 008] Epoch 080, Avg Reward: -2.10
[Run 008] Epoch 081, Avg Reward: -2.01
[Run 008] Epoch 082, Avg Reward: -2.24
[Run 008] Epoch 083, Avg Reward: -2.05
[Run 008] Epoch 084, Avg Reward: -2.33
[Run 008] Epoch 085, Avg Reward: -1.97
[Run 008] Epoch 086, Avg Reward: -2.58
[Run 008] Epoch 087, Avg Reward: -2.60
[Run 008] Epoch 088, Avg Reward: -2.44
[Run 008] Epoch 089, Avg Reward: -2.05
[Run 008] Epoch 090, Avg Reward: -2.10
[Run 008] Epoch 091, Avg Reward: -1.94
[Run 008] Epoch 092, Avg Reward: -2.06
[Run 008] Epoch 093, Avg Reward: -1.63
[Run 008] Epoch 094, Avg Reward: -1.94
[Run 008] Epoch 095, Avg Reward: -1.77
[Run 008] Epoch 096, Avg Reward: -1.65
[Run 008] Epoch 097, Avg Reward: -1.64
[Run 008] Epoch 098, Avg Reward: -1.72
[Run 008] Epoch 099, Avg Reward: -1.44
[Run 008] Epoch 100, Avg Reward: -1.28
[Run 009] Epoch 001, Avg Reward: -5.31
[Run 009] Epoch 002, Avg Reward: -5.88
[Run 009] Epoch 003, Avg Reward: -5.31
[Run 009] Epoch 004, Avg Reward: -5.25
[Run 009] Epoch 005, Avg Reward: -5.26
[Run 009] Epoch 006, Avg Reward: -5.32
[Run 009] Epoch 007, Avg Reward: -4.87
[Run 009] Epoch 008, Avg Reward: -5.30
[Run 009] Epoch 009, Avg Reward: -4.79
[Run 009] Epoch 010, Avg Reward: -4.28
[Run 009] Epoch 011, Avg Reward: -4.66
[Run 009] Epoch 012, Avg Reward: -4.47
[Run 009] Epoch 013, Avg Reward: -4.70
[Run 009] Epoch 014, Avg Reward: -5.00
[Run 009] Epoch 015, Avg Reward: -4.38
[Run 009] Epoch 016, Avg Reward: -4.27
[Run 009] Epoch 017, Avg Reward: -4.30
[Run 009] Epoch 018, Avg Reward: -3.97
[Run 009] Epoch 019, Avg Reward: -4.15
[Run 009] Epoch 020, Avg Reward: -3.96
[Run 009] Epoch 021, Avg Reward: -4.33
[Run 009] Epoch 022, Avg Reward: -4.02
[Run 009] Epoch 023, Avg Reward: -4.05
[Run 009] Epoch 024, Avg Reward: -3.85
[Run 009] Epoch 025, Avg Reward: -3.69
[Run 009] Epoch 026, Avg Reward: -3.69
[Run 009] Epoch 027, Avg Reward: -3.84
[Run 009] Epoch 028, Avg Reward: -3.66
[Run 009] Epoch 029, Avg Reward: -3.96
[Run 009] Epoch 030, Avg Reward: -3.32
[Run 009] Epoch 031, Avg Reward: -3.54
[Run 009] Epoch 032, Avg Reward: -3.41
[Run 009] Epoch 033, Avg Reward: -3.35
[Run 009] Epoch 034, Avg Reward: -3.51
[Run 009] Epoch 035, Avg Reward: -3.23
[Run 009] Epoch 036, Avg Reward: -3.16
[Run 009] Epoch 037, Avg Reward: -2.92
[Run 009] Epoch 038, Avg Reward: -3.22
[Run 009] Epoch 039, Avg Reward: -2.86
[Run 009] Epoch 040, Avg Reward: -2.85
[Run 009] Epoch 041, Avg Reward: -3.06
[Run 009] Epoch 042, Avg Reward: -2.44
[Run 009] Epoch 043, Avg Reward: -2.56
[Run 009] Epoch 044, Avg Reward: -2.69
[Run 009] Epoch 045, Avg Reward: -2.71
[Run 009] Epoch 046, Avg Reward: -2.17
[Run 009] Epoch 047, Avg Reward: -2.26
[Run 009] Epoch 048, Avg Reward: -1.76
[Run 009] Epoch 049, Avg Reward: -1.80
[Run 009] Epoch 050, Avg Reward: -1.52
[Run 009] Epoch 051, Avg Reward: -1.70
[Run 009] Epoch 052, Avg Reward: -1.81
[Run 009] Epoch 053, Avg Reward: -1.85
[Run 009] Epoch 054, Avg Reward: -1.63
[Run 009] Epoch 055, Avg Reward: -1.61
[Run 009] Epoch 056, Avg Reward: -1.43
[Run 009] Epoch 057, Avg Reward: -1.75
[Run 009] Epoch 058, Avg Reward: -1.49
[Run 009] Epoch 059, Avg Reward: -1.27
[Run 009] Epoch 060, Avg Reward: -1.79
[Run 009] Epoch 061, Avg Reward: -1.65
[Run 009] Epoch 062, Avg Reward: -1.44
[Run 009] Epoch 063, Avg Reward: -1.74
[Run 009] Epoch 064, Avg Reward: -1.44
[Run 009] Epoch 065, Avg Reward: -1.49
[Run 009] Epoch 066, Avg Reward: -1.40
[Run 009] Epoch 067, Avg Reward: -0.85
[Run 009] Epoch 068, Avg Reward: -1.30
[Run 009] Epoch 069, Avg Reward: -0.99
[Run 009] Epoch 070, Avg Reward: -0.98
[Run 009] Epoch 071, Avg Reward: -1.39
[Run 009] Epoch 072, Avg Reward: -1.38
[Run 009] Epoch 073, Avg Reward: -1.71
[Run 009] Epoch 074, Avg Reward: -1.24
[Run 009] Epoch 075, Avg Reward: -1.28
[Run 009] Epoch 076, Avg Reward: -1.16
[Run 009] Epoch 077, Avg Reward: -1.38
[Run 009] Epoch 078, Avg Reward: -1.55
[Run 009] Epoch 079, Avg Reward: -1.31
[Run 009] Epoch 080, Avg Reward: -1.02
[Run 009] Epoch 081, Avg Reward: -1.04
[Run 009] Epoch 082, Avg Reward: -1.43
[Run 009] Epoch 083, Avg Reward: -0.96
[Run 009] Epoch 084, Avg Reward: -0.99
[Run 009] Epoch 085, Avg Reward: -1.42
[Run 009] Epoch 086, Avg Reward: -1.22
[Run 009] Epoch 087, Avg Reward: -0.87
[Run 009] Epoch 088, Avg Reward: -1.28
[Run 009] Epoch 089, Avg Reward: -1.05
[Run 009] Epoch 090, Avg Reward: -0.82
[Run 009] Epoch 091, Avg Reward: -1.01
[Run 009] Epoch 092, Avg Reward: -1.05
[Run 009] Epoch 093, Avg Reward: -1.01
[Run 009] Epoch 094, Avg Reward: -1.35
[Run 009] Epoch 095, Avg Reward: -0.81
[Run 009] Epoch 096, Avg Reward: -1.05
[Run 009] Epoch 097, Avg Reward: -0.92
[Run 009] Epoch 098, Avg Reward: -1.18
[Run 009] Epoch 099, Avg Reward: -1.07
[Run 009] Epoch 100, Avg Reward: -1.13
[Run 010] Epoch 001, Avg Reward: -5.84
[Run 010] Epoch 002, Avg Reward: -5.06
[Run 010] Epoch 003, Avg Reward: -5.68
[Run 010] Epoch 004, Avg Reward: -5.68
[Run 010] Epoch 005, Avg Reward: -5.62
[Run 010] Epoch 006, Avg Reward: -5.48
[Run 010] Epoch 007, Avg Reward: -5.94
[Run 010] Epoch 008, Avg Reward: -5.28
[Run 010] Epoch 009, Avg Reward: -5.38
[Run 010] Epoch 010, Avg Reward: -5.17
[Run 010] Epoch 011, Avg Reward: -4.96
[Run 010] Epoch 012, Avg Reward: -4.64
[Run 010] Epoch 013, Avg Reward: -4.82
[Run 010] Epoch 014, Avg Reward: -5.13
[Run 010] Epoch 015, Avg Reward: -4.99
[Run 010] Epoch 016, Avg Reward: -4.74
[Run 010] Epoch 017, Avg Reward: -4.58
[Run 010] Epoch 018, Avg Reward: -4.70
[Run 010] Epoch 019, Avg Reward: -3.96
[Run 010] Epoch 020, Avg Reward: -4.29
[Run 010] Epoch 021, Avg Reward: -3.95
[Run 010] Epoch 022, Avg Reward: -4.10
[Run 010] Epoch 023, Avg Reward: -3.65
[Run 010] Epoch 024, Avg Reward: -3.52
[Run 010] Epoch 025, Avg Reward: -3.65
[Run 010] Epoch 026, Avg Reward: -3.67
[Run 010] Epoch 027, Avg Reward: -3.70
[Run 010] Epoch 028, Avg Reward: -3.41
[Run 010] Epoch 029, Avg Reward: -3.63
[Run 010] Epoch 030, Avg Reward: -3.49
[Run 010] Epoch 031, Avg Reward: -3.60
[Run 010] Epoch 032, Avg Reward: -3.62
[Run 010] Epoch 033, Avg Reward: -3.65
[Run 010] Epoch 034, Avg Reward: -3.04
[Run 010] Epoch 035, Avg Reward: -3.37
[Run 010] Epoch 036, Avg Reward: -3.06
[Run 010] Epoch 037, Avg Reward: -3.27
[Run 010] Epoch 038, Avg Reward: -3.30
[Run 010] Epoch 039, Avg Reward: -2.98
[Run 010] Epoch 040, Avg Reward: -3.27
[Run 010] Epoch 041, Avg Reward: -3.15
[Run 010] Epoch 042, Avg Reward: -3.09
[Run 010] Epoch 043, Avg Reward: -3.10
[Run 010] Epoch 044, Avg Reward: -3.13
[Run 010] Epoch 045, Avg Reward: -3.19
[Run 010] Epoch 046, Avg Reward: -3.14
[Run 010] Epoch 047, Avg Reward: -3.06
[Run 010] Epoch 048, Avg Reward: -3.26
[Run 010] Epoch 049, Avg Reward: -3.25
[Run 010] Epoch 050, Avg Reward: -3.20
[Run 010] Epoch 051, Avg Reward: -2.96
[Run 010] Epoch 052, Avg Reward: -3.18
[Run 010] Epoch 053, Avg Reward: -3.25
[Run 010] Epoch 054, Avg Reward: -2.81
[Run 010] Epoch 055, Avg Reward: -2.94
[Run 010] Epoch 056, Avg Reward: -3.11
[Run 010] Epoch 057, Avg Reward: -3.49
[Run 010] Epoch 058, Avg Reward: -2.76
[Run 010] Epoch 059, Avg Reward: -3.09
[Run 010] Epoch 060, Avg Reward: -3.15
[Run 010] Epoch 061, Avg Reward: -3.09
[Run 010] Epoch 062, Avg Reward: -2.63
[Run 010] Epoch 063, Avg Reward: -2.74
[Run 010] Epoch 064, Avg Reward: -2.74
[Run 010] Epoch 065, Avg Reward: -2.87
[Run 010] Epoch 066, Avg Reward: -2.81
[Run 010] Epoch 067, Avg Reward: -3.04
[Run 010] Epoch 068, Avg Reward: -2.94
[Run 010] Epoch 069, Avg Reward: -2.82
[Run 010] Epoch 070, Avg Reward: -2.66
[Run 010] Epoch 071, Avg Reward: -2.71
[Run 010] Epoch 072, Avg Reward: -3.11
[Run 010] Epoch 073, Avg Reward: -2.54
[Run 010] Epoch 074, Avg Reward: -2.75
[Run 010] Epoch 075, Avg Reward: -2.84
[Run 010] Epoch 076, Avg Reward: -2.33
[Run 010] Epoch 077, Avg Reward: -3.22
[Run 010] Epoch 078, Avg Reward: -2.82
[Run 010] Epoch 079, Avg Reward: -2.63
[Run 010] Epoch 080, Avg Reward: -2.66
[Run 010] Epoch 081, Avg Reward: -2.52
[Run 010] Epoch 082, Avg Reward: -2.62
[Run 010] Epoch 083, Avg Reward: -2.57
[Run 010] Epoch 084, Avg Reward: -2.64
[Run 010] Epoch 085, Avg Reward: -2.85
[Run 010] Epoch 086, Avg Reward: -2.32
[Run 010] Epoch 087, Avg Reward: -2.64
[Run 010] Epoch 088, Avg Reward: -2.55
[Run 010] Epoch 089, Avg Reward: -2.43
[Run 010] Epoch 090, Avg Reward: -2.39
[Run 010] Epoch 091, Avg Reward: -2.32
[Run 010] Epoch 092, Avg Reward: -1.92
[Run 010] Epoch 093, Avg Reward: -2.22
[Run 010] Epoch 094, Avg Reward: -2.24
[Run 010] Epoch 095, Avg Reward: -2.34
[Run 010] Epoch 096, Avg Reward: -1.99
[Run 010] Epoch 097, Avg Reward: -1.89
[Run 010] Epoch 098, Avg Reward: -2.07
[Run 010] Epoch 099, Avg Reward: -2.07
[Run 010] Epoch 100, Avg Reward: -2.20
[Run 011] Epoch 001, Avg Reward: -6.82
[Run 011] Epoch 002, Avg Reward: -6.17
[Run 011] Epoch 003, Avg Reward: -6.09
[Run 011] Epoch 004, Avg Reward: -5.16
[Run 011] Epoch 005, Avg Reward: -5.51
[Run 011] Epoch 006, Avg Reward: -5.44
[Run 011] Epoch 007, Avg Reward: -5.32
[Run 011] Epoch 008, Avg Reward: -5.23
[Run 011] Epoch 009, Avg Reward: -5.03
[Run 011] Epoch 010, Avg Reward: -5.05
[Run 011] Epoch 011, Avg Reward: -5.11
[Run 011] Epoch 012, Avg Reward: -5.37
[Run 011] Epoch 013, Avg Reward: -5.28
[Run 011] Epoch 014, Avg Reward: -4.83
[Run 011] Epoch 015, Avg Reward: -5.01
[Run 011] Epoch 016, Avg Reward: -4.54
[Run 011] Epoch 017, Avg Reward: -4.62
[Run 011] Epoch 018, Avg Reward: -4.78
[Run 011] Epoch 019, Avg Reward: -4.29
[Run 011] Epoch 020, Avg Reward: -4.39
[Run 011] Epoch 021, Avg Reward: -4.44
[Run 011] Epoch 022, Avg Reward: -4.24
[Run 011] Epoch 023, Avg Reward: -4.20
[Run 011] Epoch 024, Avg Reward: -3.93
[Run 011] Epoch 025, Avg Reward: -4.24
[Run 011] Epoch 026, Avg Reward: -4.50
[Run 011] Epoch 027, Avg Reward: -4.34
[Run 011] Epoch 028, Avg Reward: -4.42
[Run 011] Epoch 029, Avg Reward: -4.34
[Run 011] Epoch 030, Avg Reward: -4.22
[Run 011] Epoch 031, Avg Reward: -4.12
[Run 011] Epoch 032, Avg Reward: -4.28
[Run 011] Epoch 033, Avg Reward: -3.76
[Run 011] Epoch 034, Avg Reward: -4.16
[Run 011] Epoch 035, Avg Reward: -4.08
[Run 011] Epoch 036, Avg Reward: -3.96
[Run 011] Epoch 037, Avg Reward: -4.07
[Run 011] Epoch 038, Avg Reward: -3.40
[Run 011] Epoch 039, Avg Reward: -3.79
[Run 011] Epoch 040, Avg Reward: -3.45
[Run 011] Epoch 041, Avg Reward: -3.55
[Run 011] Epoch 042, Avg Reward: -3.27
[Run 011] Epoch 043, Avg Reward: -3.28
[Run 011] Epoch 044, Avg Reward: -3.35
[Run 011] Epoch 045, Avg Reward: -3.07
[Run 011] Epoch 046, Avg Reward: -3.34
[Run 011] Epoch 047, Avg Reward: -3.18
[Run 011] Epoch 048, Avg Reward: -3.21
[Run 011] Epoch 049, Avg Reward: -2.93
[Run 011] Epoch 050, Avg Reward: -2.75
[Run 011] Epoch 051, Avg Reward: -2.98
[Run 011] Epoch 052, Avg Reward: -2.63
[Run 011] Epoch 053, Avg Reward: -2.87
[Run 011] Epoch 054, Avg Reward: -2.31
[Run 011] Epoch 055, Avg Reward: -2.62
[Run 011] Epoch 056, Avg Reward: -2.20
[Run 011] Epoch 057, Avg Reward: -1.96
[Run 011] Epoch 058, Avg Reward: -2.07
[Run 011] Epoch 059, Avg Reward: -1.42
[Run 011] Epoch 060, Avg Reward: -1.64
[Run 011] Epoch 061, Avg Reward: -2.08
[Run 011] Epoch 062, Avg Reward: -2.41
[Run 011] Epoch 063, Avg Reward: -2.26
[Run 011] Epoch 064, Avg Reward: -2.53
[Run 011] Epoch 065, Avg Reward: -2.34
[Run 011] Epoch 066, Avg Reward: -2.24
[Run 011] Epoch 067, Avg Reward: -1.83
[Run 011] Epoch 068, Avg Reward: -2.11
[Run 011] Epoch 069, Avg Reward: -1.82
[Run 011] Epoch 070, Avg Reward: -1.58
[Run 011] Epoch 071, Avg Reward: -1.36
[Run 011] Epoch 072, Avg Reward: -1.36
[Run 011] Epoch 073, Avg Reward: -1.71
[Run 011] Epoch 074, Avg Reward: -1.29
[Run 011] Epoch 075, Avg Reward: -1.49
[Run 011] Epoch 076, Avg Reward: -2.02
[Run 011] Epoch 077, Avg Reward: -1.77
[Run 011] Epoch 078, Avg Reward: -1.82
[Run 011] Epoch 079, Avg Reward: -1.60
[Run 011] Epoch 080, Avg Reward: -1.53
[Run 011] Epoch 081, Avg Reward: -1.20
[Run 011] Epoch 082, Avg Reward: -1.57
[Run 011] Epoch 083, Avg Reward: -1.53
[Run 011] Epoch 084, Avg Reward: -1.59
[Run 011] Epoch 085, Avg Reward: -1.56
[Run 011] Epoch 086, Avg Reward: -1.32
[Run 011] Epoch 087, Avg Reward: -1.30
[Run 011] Epoch 088, Avg Reward: -1.48
[Run 011] Epoch 089, Avg Reward: -1.42
[Run 011] Epoch 090, Avg Reward: -1.57
[Run 011] Epoch 091, Avg Reward: -1.68
[Run 011] Epoch 092, Avg Reward: -1.74
[Run 011] Epoch 093, Avg Reward: -1.96
[Run 011] Epoch 094, Avg Reward: -1.15
[Run 011] Epoch 095, Avg Reward: -1.66
[Run 011] Epoch 096, Avg Reward: -1.27
[Run 011] Epoch 097, Avg Reward: -1.93
[Run 011] Epoch 098, Avg Reward: -1.59
[Run 011] Epoch 099, Avg Reward: -1.08
[Run 011] Epoch 100, Avg Reward: -1.87
[Run 012] Epoch 001, Avg Reward: -6.08
[Run 012] Epoch 002, Avg Reward: -5.78
[Run 012] Epoch 003, Avg Reward: -6.00
[Run 012] Epoch 004, Avg Reward: -5.42
[Run 012] Epoch 005, Avg Reward: -5.32
[Run 012] Epoch 006, Avg Reward: -5.53
[Run 012] Epoch 007, Avg Reward: -5.21
[Run 012] Epoch 008, Avg Reward: -4.99
[Run 012] Epoch 009, Avg Reward: -5.00
[Run 012] Epoch 010, Avg Reward: -5.02
[Run 012] Epoch 011, Avg Reward: -4.83
[Run 012] Epoch 012, Avg Reward: -5.01
[Run 012] Epoch 013, Avg Reward: -4.90
[Run 012] Epoch 014, Avg Reward: -5.06
[Run 012] Epoch 015, Avg Reward: -4.64
[Run 012] Epoch 016, Avg Reward: -4.52
[Run 012] Epoch 017, Avg Reward: -4.90
[Run 012] Epoch 018, Avg Reward: -4.25
[Run 012] Epoch 019, Avg Reward: -4.27
